material,P_W,v_mm_per_s,melt_width_um,melt_depth_um,LED_J_per_mm,norm_width,norm_depth,h_mm,t_mm,VED_J_per_mm3
Ti64,370.0,1700.0,232.902,145.734,0.21764705882352942,0.711511789181692,0.11886949429037522,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,238.35,236.988,0.2846153846153846,0.7281553398058253,0.19330179445350734,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,243.798,260.142,0.2740740740740741,0.7447988904299584,0.21218760195758565,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,200.214,217.92,0.2642857142857143,0.6116504854368932,0.17774877650897225,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,213.834,178.422,0.25517241379310346,0.6532593619972261,0.14553181076672103,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,217.92,209.748,0.24666666666666667,0.6657420249653259,0.1710831973898858,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,194.766,227.454,0.23870967741935484,0.59500693481276,0.1855252854812398,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,219.282,214.288,0.23125,0.6699029126213593,0.1747862969004894,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,204.3,204.3,0.22424242424242424,0.6241331484049931,0.1666394779771615,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,200.214,148.458,0.21764705882352942,0.6116504854368932,0.12109135399673736,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,242.436,175.698,0.2846153846153846,0.7406380027739251,0.1433099510603589,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,242.436,160.716,0.2740740740740741,0.7406380027739251,0.13108972267536706,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,206.57,133.476,0.2642857142857143,0.6310679611650485,0.10887112561174551,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,222.46,101.696,0.25517241379310346,0.6796116504854369,0.0829494290375204,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,191.588,71.278,0.24666666666666667,0.5852981969486823,0.05813866231647635,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,205.662,96.702,0.23870967741935484,0.6282940360610264,0.07887601957585644,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,251.97,99.426,0.23125,0.7697642163661581,0.0810978792822186,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,196.128,133.476,0.22424242424242424,0.5991678224687933,0.10887112561174551,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,183.416,100.788,0.21764705882352942,0.5603328710124826,0.08220880913539967,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,241.074,147.096,0.2846153846153846,0.7364771151178918,0.11998042414355628,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,189.318,100.788,0.2740740740740741,0.578363384188627,0.08220880913539967,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,228.816,108.96,0.2642857142857143,0.6990291262135923,0.08887438825448613,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,204.3,76.272,0.25517241379310346,0.6241331484049931,0.062212071778140296,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,181.146,69.462,0.24666666666666667,0.5533980582524272,0.05665742251223491,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,242.436,95.34,0.23870967741935484,0.7406380027739251,0.07776508972267537,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,200.214,93.978,0.23125,0.6116504854368932,0.07665415986949428,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,208.386,128.028,0.22424242424242424,0.6366158113730929,0.1044274061990212,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,205.208,80.358,0.21764705882352942,0.6269070735090152,0.06554486133768353,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,218.374,114.408,0.2846153846153846,0.667128987517337,0.09331810766721044,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,253.332,69.462,0.2740740740740741,0.7739251040221914,0.05665742251223491,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,240.62,141.648,0.2642857142857143,0.7350901525658807,0.11553670473083197,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,226.092,159.354,0.25517241379310346,0.6907073509015257,0.12997879282218597,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,213.834,166.164,0.24666666666666667,0.6532593619972261,0.13553344208809134,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,243.798,143.01,0.23870967741935484,0.7447988904299584,0.11664763458401305,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,179.784,78.996,0.23125,0.5492371705963939,0.06443393148450244,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,205.208,143.01,0.22424242424242424,0.6269070735090152,0.11664763458401305,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,129.39,107.598,0.21764705882352942,0.3952843273231622,0.08776345840130506,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,213.834,175.698,0.2846153846153846,0.6532593619972261,0.1433099510603589,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,271.038,81.72,0.2740740740740741,0.8280166435506242,0.0666557911908646,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,227.454,99.426,0.2642857142857143,0.694868238557559,0.0810978792822186,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,241.074,100.788,0.25517241379310346,0.7364771151178918,0.08220880913539967,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,202.938,65.376,0.24666666666666667,0.6199722607489597,0.053324632952691686,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,214.288,57.204,0.23870967741935484,0.6546463245492372,0.04665905383360522,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,200.668,91.254,0.23125,0.6130374479889044,0.07443230016313214,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,185.686,42.222,0.22424242424242424,0.5672676837725381,0.034438825448613375,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,201.576,72.64,0.21764705882352942,0.6158113730929264,0.059249592169657424,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,228.816,220.644,0.2846153846153846,0.6990291262135923,0.17997063621533443,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,213.834,156.63,0.2740740740740741,0.6532593619972261,0.1277569331158238,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,232.902,181.146,0.2642857142857143,0.711511789181692,0.1477536704730832,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,223.368,133.476,0.25517241379310346,0.6823855755894591,0.10887112561174551,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,208.386,152.544,0.24666666666666667,0.6366158113730929,0.12442414355628059,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,198.852,121.218,0.23870967741935484,0.6074895977808599,0.09887275693311583,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,205.208,66.738,0.23125,0.6269070735090152,0.05443556280587276,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,242.436,51.756,0.22424242424242424,0.7406380027739251,0.042215334420880914,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,196.128,66.738,0.21764705882352942,0.5991678224687933,0.05443556280587276,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,275.124,209.748,0.2846153846153846,0.8404993065187241,0.1710831973898858,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,209.748,179.784,0.2740740740740741,0.6407766990291262,0.14664274061990212,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,206.116,142.556,0.2642857142857143,0.6296809986130375,0.1162773246329527,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,204.3,141.648,0.25517241379310346,0.6241331484049931,0.11553670473083197,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,241.074,175.698,0.24666666666666667,0.7364771151178918,0.1433099510603589,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,228.816,111.684,0.23870967741935484,0.6990291262135923,0.09109624796084828,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,251.97,152.544,0.23125,0.7697642163661581,0.12442414355628059,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,232.902,108.96,0.22424242424242424,0.711511789181692,0.08887438825448613,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,194.766,100.788,0.21764705882352942,0.59500693481276,0.08220880913539967,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,243.798,277.848,0.2846153846153846,0.7447988904299584,0.22662969004893965,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,294.192,213.834,0.2740740740740741,0.8987517337031901,0.17441598694942903,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,266.952,219.282,0.2642857142857143,0.8155339805825242,0.17885970636215334,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,230.632,210.202,0.25517241379310346,0.7045769764216366,0.17145350734094617,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,249.246,213.834,0.24666666666666667,0.7614424410540915,0.17441598694942903,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,234.264,205.662,0.23870967741935484,0.7156726768377254,0.1677504078303426,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,224.73,190.68,0.23125,0.6865464632454923,0.15553017944535075,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,232.902,182.054,0.22424242424242424,0.711511789181692,0.14849429037520392,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,194.766,139.378,0.21764705882352942,0.59500693481276,0.11368515497553017,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,266.952,281.934,0.2846153846153846,0.8155339805825242,0.2299624796084829,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,251.97,261.504,0.2740740740740741,0.7697642163661581,0.21329853181076674,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,290.106,295.554,0.2642857142857143,0.8862690707350901,0.24107177814029362,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,257.872,242.436,0.25517241379310346,0.7877947295423023,0.19774551386623165,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,228.816,228.816,0.24666666666666667,0.6990291262135923,0.18663621533442087,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,229.27,194.766,0.23870967741935484,0.7004160887656034,0.15886296900489397,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,205.662,157.992,0.23125,0.6282940360610264,0.12886786296900488,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,194.766,162.078,0.22424242424242424,0.59500693481276,0.13220065252854812,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,205.662,157.992,0.21764705882352942,0.6282940360610264,0.12886786296900488,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,238.35,110.322,0.2846153846153846,0.7281553398058253,0.08998531810766722,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,200.668,95.794,0.2740740740740741,0.6130374479889044,0.07813539967373573,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,253.332,93.978,0.2642857142857143,0.7739251040221914,0.07665415986949428,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,213.834,80.358,0.25517241379310346,0.6532593619972261,0.06554486133768353,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,269.222,76.272,0.24666666666666667,0.8224687933425797,0.062212071778140296,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,167.98,104.874,0.23870967741935484,0.5131761442441054,0.0855415986949429,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,162.078,95.34,0.23125,0.49514563106796117,0.07776508972267537,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,242.436,103.512,0.22424242424242424,0.7406380027739251,0.08443066884176183,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,210.202,138.924,0.21764705882352942,0.6421636615811372,0.11331484502446983,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,228.816,125.304,0.2846153846153846,0.6990291262135923,0.10220554649265906,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,261.504,133.476,0.2740740740740741,0.7988904299583912,0.10887112561174551,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,232.902,172.066,0.2642857142857143,0.711511789181692,0.140347471451876,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,236.08,134.384,0.25517241379310346,0.7212205270457698,0.10961174551386622,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,271.492,153.906,0.24666666666666667,0.8294036061026353,0.12553507340946166,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,295.554,66.738,0.23870967741935484,0.9029126213592232,0.05443556280587276,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,198.852,209.748,0.23125,0.6074895977808599,0.1710831973898858,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,200.214,100.788,0.22424242424242424,0.6116504854368932,0.08220880913539967,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,151.182,162.078,0.21764705882352942,0.46185852981969483,0.13220065252854812,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,257.418,128.028,0.2846153846153846,0.7864077669902912,0.1044274061990212,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,238.35,151.182,0.2740740740740741,0.7281553398058253,0.1233132137030995,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,200.668,152.544,0.2642857142857143,0.6130374479889044,0.12442414355628059,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,238.35,123.942,0.25517241379310346,0.7281553398058253,0.10109461663947797,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,242.436,106.236,0.24666666666666667,0.7406380027739251,0.08665252854812398,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,213.834,99.426,0.23870967741935484,0.6532593619972261,0.0810978792822186,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,208.84,104.874,0.23125,0.6380027739251041,0.0855415986949429,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,261.504,128.028,0.22424242424242424,0.7988904299583912,0.1044274061990212,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,210.202,91.254,0.21764705882352942,0.6421636615811372,0.07443230016313214,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,267.86,95.34,0.2846153846153846,0.8183079056865465,0.07776508972267537,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,223.368,89.892,0.2740740740740741,0.6823855755894591,0.07332137030995106,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,227.454,113.046,0.2642857142857143,0.694868238557559,0.09220717781402937,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,261.504,84.444,0.25517241379310346,0.7988904299583912,0.06887765089722675,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,209.748,91.254,0.24666666666666667,0.6407766990291262,0.07443230016313214,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,213.834,58.566,0.23870967741935484,0.6532593619972261,0.047769983686786296,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,213.834,47.67,0.23125,0.6532593619972261,0.03888254486133769,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,299.64,55.842,0.22424242424242424,0.9153952843273231,0.04554812398042414,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,223.368,103.512,0.21764705882352942,0.6823855755894591,0.08443066884176183,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,232.902,219.282,0.2846153846153846,0.711511789181692,0.17885970636215334,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,246.522,157.992,0.2740740740740741,0.753120665742025,0.12886786296900488,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,242.436,156.63,0.2642857142857143,0.7406380027739251,0.1277569331158238,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,275.578,108.96,0.25517241379310346,0.841886269070735,0.08887438825448613,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,290.106,139.378,0.24666666666666667,0.8862690707350901,0.11368515497553017,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,271.038,123.942,0.23870967741935484,0.8280166435506242,0.10109461663947797,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,238.35,108.96,0.23125,0.7281553398058253,0.08887438825448613,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,185.232,166.164,0.22424242424242424,0.565880721220527,0.13553344208809134,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,189.318,100.788,0.21764705882352942,0.578363384188627,0.08220880913539967,0.1,0.03,72.54901960784314
Ti64,370.0,1300.0,242.436,223.368,0.2846153846153846,0.7406380027739251,0.18219249592169656,0.1,0.03,94.87179487179488
Ti64,370.0,1350.0,276.486,236.988,0.2740740740740741,0.8446601941747572,0.19330179445350734,0.1,0.03,91.35802469135803
Ti64,370.0,1400.0,251.97,179.784,0.2642857142857143,0.7697642163661581,0.14664274061990212,0.1,0.03,88.09523809523809
Ti64,370.0,1450.0,266.952,153.906,0.25517241379310346,0.8155339805825242,0.12553507340946166,0.1,0.03,85.05747126436782
Ti64,370.0,1500.0,223.368,172.974,0.24666666666666667,0.6823855755894591,0.14108809135399672,0.1,0.03,82.22222222222223
Ti64,370.0,1550.0,253.332,186.594,0.23870967741935484,0.7739251040221914,0.1521973898858075,0.1,0.03,79.56989247311829
Ti64,370.0,1600.0,219.282,119.856,0.23125,0.6699029126213593,0.09776182707993475,0.1,0.03,77.08333333333334
Ti64,370.0,1650.0,276.486,114.408,0.22424242424242424,0.8446601941747572,0.09331810766721044,0.1,0.03,74.74747474747474
Ti64,370.0,1700.0,247.884,76.272,0.21764705882352942,0.7572815533980582,0.062212071778140296,0.1,0.03,72.54901960784314
